,artistName,venueName,streamingEvent,title,locationText,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,timezone,displayRule,locale,endsAt
22,Seun Kuti & Egypt 80,Haus der Kulturen der Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-10-15T19:00:00,Europe/Berlin,datetime,en,
23,Hiatus Kaiyote,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,138,138,2024-10-15T19:00:00,Europe/Berlin,datetime,en,
24,TR/ST,Festsaal Kreuzberg,False,TR/ST,"Berlin, Germany",Watch Live,False,Tickets & RSVP,36,36,2024-10-15T19:00:00,Europe/Berlin,datetime,en,
25,Blues Session,ART Stalker - Kunst + Bar + Events,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-15T19:30:00,Europe/Berlin,datetime,en,
26,RAEGAN,Hole44,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
27,Francisco Céspedes,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
28,Trio Catch,Musikbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
29,Mighty Oaks,Theater des Westens,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,58,58,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
30,Kavall,Genezarethkirche,False,KAVALL - SPATIAL GUITAR (album release show),"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-15T20:00:00,Europe/Berlin,datetime,en,2024-10-15T23:00:00
31,Ezra Collective,Astra Kulturhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,77,77,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
32,Jazmin Bean,Hole44,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,17,17,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
33,Undergang,ORWOhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
34,Johannes Strate,Kammermusiksaal,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
35,Sebastian Knauer,Kammermusiksaal,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
36,La Vida Bohéme,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
37,Joya Marleen,Theater des Westens,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-15T20:00:00,Europe/Berlin,datetime,en,
38,Jojo Mayer,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-15T21:00:00,Europe/Berlin,datetime,en,
39,Jojo Mayer / Nerve,Gretchen,False,"Jojo Mayer ME/MACHINE @ Gretchen, Berlin 15th October","Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-15T21:00:00,Europe/Berlin,datetime,en,2024-10-15T23:00:00
0,Tusks,Berghain Kantine,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-10-28T19:00:00,Europe/Berlin,datetime,en,
1,Max Plattner,PAS Berlin,False,Jazzfest Berlin 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
2,Bradley Will Simpson,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
3,Bradley Simpson,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
4,PARTYNEXTDOOR,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,98,98,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
5,Ayo,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,16,16,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
6,Stone Water,Hafenbar Tegel,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
7,St. Lundi,Prachtwerk,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
8,t-low,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
9,Sharon Brauner,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
10,Rebekka Bakken,Kammermusiksaal,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
11,Betina Quest,Badehaus Berlin,False,betina quest Solo - Badehaus,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
12,Wet,Hole44,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-10-28T20:00:00,Europe/Berlin,datetime,en,
13,BLVTH,Urban Spree,False,YIN YANG Tour 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-28T21:00:00,Europe/Berlin,datetime,en,
14,Black Stone Cherry,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,18,18,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
15,iamnotshane,Maschinenhaus,False,iamnotshane 'Chasing the Wind' Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-29T19:00:00,Europe/Berlin,datetime,en,2024-10-29T21:30:00
16,MYLE,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
17,Ayron Jones,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
18,Max Plattner,KUKUMU,False,Jazzfest Berlin 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
19,Anna Mateur,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T20:00:00,Europe/Berlin,datetime,en,2024-10-29T22:30:00
20,Kelly Lee Owens,Säälchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,16,16,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
21,Sean Koch,Frannz Club,False,Sean Koch,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
22,HIPPOTRAKTOR,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
23,Laurel,Kreuzwerk,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
24,Pivnoy Cowboy,Barkett,False,Tea Eater (US / feat. Gustaf member),"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T20:00:00,Europe/Berlin,datetime,en,2024-10-29T23:30:00
25,Tea Eater,Barkett,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
26,Dekker,Kesselhaus in der Kulturbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,15,15,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
27,Tiere Streicheln Menschen,Die Wühlmäuse,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
28,WARGASM (UK),Cassiopeia,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,14,14,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
29,Jack and the Weatherman,Support Sean Koch,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-29T20:00:00,Europe/Berlin,datetime,en,2024-10-29T23:00:00
30,Sungazer,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,30,30,2024-10-29T20:30:00,Europe/Berlin,datetime,en,
31,Living Gate,Urban Spree,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-29T21:00:00,Europe/Berlin,datetime,en,
0,banda comunale,SPACE SHACK Coworking,False,Alles Hummus oder was?!,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T10:00:00,Europe/Berlin,datetime,en,2024-11-07T18:00:00
1,Insect Ark,Urban Spree,False,Mizmor + Insect Ark,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-07T18:00:00,Europe/Berlin,datetime,en,
2,Konzerthausorchester Berlin,Konzerthaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T18:30:00,Europe/Berlin,datetime,en,
3,Karl Bjorå,Sowieso Neukölln e.V.,False,Emmeluth's Amoeba @ Sowieso,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T19:00:00,Europe/Berlin,datetime,en,2024-11-07T23:00:00
4,Dominik Hartz,SO36,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
5,BĘÃTFÓØT,Marie-Antoinette,False,BĘÃTFÓØT live in Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T19:00:00,Europe/Berlin,datetime,en,2024-11-07T23:55:00
6,Fullax,Privatclub,False,FULLAX LIVE IN BERLIN,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T19:00:00,Europe/Berlin,datetime,en,2024-11-07T22:00:00
7,Katy J Pearson,Uber Eats Germany GmbH,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
8,Gnod,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
9,Elijah Fox,Colosseum Eventlocation,False,Elijah Fox Improvised Piano Works Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,13,13,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
10,Jimmy Eat World,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,198,198,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
11,Tropical Fuck Storm,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,38,38,2024-11-07T19:00:00,Europe/Berlin,datetime,en,2024-11-07T23:00:00
12,James Mackenzie,Celtic Cottage,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
13,Cigarettes After Sex,Uber Arena,False,Uber Arena ,"Berlin, Germany",Watch Live,False,Tickets & RSVP,393,393,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
14,Sophie T,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T19:00:00,Europe/Berlin,datetime,en,
15,Meshell Ndegeocello,Musikbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,10,10,2024-11-07T19:30:00,Europe/Berlin,datetime,en,
16,Samora Pinderhughes,Musikbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T19:30:00,Europe/Berlin,datetime,en,
17,Parasite Inc.,Cassiopeia,False,Special Guest auf der Soulbound obsYdian Tour 2024 ,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-11-07T19:30:00,Europe/Berlin,datetime,en,
18,Anthony Hüseyin,Kantine am Berghain,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T19:30:00,Europe/Berlin,datetime,en,
19,John Grant,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,37,37,2024-11-07T19:30:00,Europe/Berlin,datetime,en,2024-11-07T23:00:00
20,Painting,WABE,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T20:00:00,Europe/Berlin,datetime,en,2024-11-07T23:00:00
21,Solar Eyes,Rough Trade Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
22,Rachel Sermanni,Prachtwerk,False,Rachel Sermanni - European Headline Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
23,PUP,Columbiahalle,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,28,28,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
24,Fink,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,59,59,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
25,Premiere,former silent movie theater Delphi,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
26,Fink (UK),Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
27,Khruangbin,Tempodrom,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,212,212,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
28,Abi Wallenstein,Kultur in der Petruskirche – Petruskirche · Oberhofer Platz · Berlin-Lichterfelde,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
29,The Last Dinner Party,Uber Eats Music Hall,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,114,114,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
30,"Holger ""HoBo"" Daub",Kultur in der Petruskirche – Petruskirche · Oberhofer Platz · Berlin-Lichterfelde,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
31,Finnegan Tui,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
32,Florian Paul & Die Kapelle der letzten Hoffnung,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
33,Bon Entendeur,Metropol,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,13,13,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
34,Croc,former silent movie theater Delphi,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
35,London Grammar,Velodrom,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,241,241,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
36,Lauren Mayberry,Velodrom,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
37,Soulbound,Cassiopeia,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
38,Granada,Frannz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-11-07T20:00:00,Europe/Berlin,datetime,en,
39,Mizmor,Urban Spree,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-11-07T20:30:00,Europe/Berlin,datetime,en,
40,Granadamusik,Frannz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,22,22,2024-11-07T22:00:00,Europe/Berlin,datetime,en,
41,Self Deception,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-11-08T19:00:00,Europe/Berlin,datetime,en,
42,Efterklang,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,31,31,2024-11-08T19:00:00,Europe/Berlin,datetime,en,
43,Wood In Di Fire (official),Schokoladen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T19:00:00,Europe/Berlin,datetime,en,2024-11-08T22:00:00
44,Wunderhorse,Verti Music Hall,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,23,23,2024-11-08T19:00:00,Europe/Berlin,datetime,en,
45,Fontaines D.C.,Verti Music Hall,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,336,336,2024-11-08T19:00:00,Europe/Berlin,datetime,en,
46,Axel Zwingenberger,Altes Rathaus - Festsaal,False,,"Fürstenwalde, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T19:00:00,Europe/Berlin,datetime,en,
47,Beyond Obsession,Huxleys Neue Welt,False,Project Pitchfork // Gast: Beyond Obsession,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-08T19:00:00,Europe/Berlin,datetime,en,2024-11-08T23:00:00
48,Yatao,Segen Church,False,Alexander Mercks Solo | Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-08T19:00:00,Europe/Berlin,datetime,en,
49,Alexander Mercks,Segen Church,False,Alexander Mercks Solo | Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-11-08T19:00:00,Europe/Berlin,datetime,en,
50,twin noir,Slaughterhouse Moabit,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T19:00:00,Europe/Berlin,datetime,en,2024-11-08T23:30:00
51,BLACK POPE,Kunsthaus sans titre,False,Black Pope ,"Potsdam, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T19:30:00,Europe/Berlin,datetime,en,2024-11-08T22:00:00
52,Khruangbin,Tempodrom,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,138,138,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
53,Federale,8MM,False,A Night of Synästhesie - Opening Night - 8mm Bar,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
54,EKKSTACY,Kesselhaus in der Kulturbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,15,15,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
55,Guacáyo,Badehaus Berlin,False,Indigo Sky Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
56,Casino Blackout,Cassiopeia,False,Casino Blackout,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
57,Yung Gravy,Metropol,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
58,Tim Fischer,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
59,Ami Warning,Hole44,False,Ami Warning - Auszeit Tour 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-11-08T20:00:00,Europe/Berlin,datetime,en,2024-11-08T22:00:00
60,The Haunted Youth,Kesselhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,9,9,2024-11-08T20:00:00,Europe/Berlin,datetime,en,2024-11-08T23:00:00
61,No Tags,Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
62,Ductape,Slaughterhouse Moabit,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
63,Eden weint im Grab,WABE,False,Eden Weint Im Grab - 20 Jahre Jubiläumskonzert + Support: Sataninchen,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
64,Bahnhof Motte,Supamolly,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
65,Eyes Wide Open,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
66,Karussell,Hotel & Restaurant Neu-Helgoland,False,,"Müggelheim, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
67,Isak Danielson,Passionskirche,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
68,Kopfecho,Cassiopeia,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
69,Oddarrang,Berghain Kantine,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
70,Rami Hattab,Kesselhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
71,Project Pitchfork,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,14,14,2024-11-08T20:00:00,Europe/Berlin,datetime,en,
72,Unseen,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T22:00:00,Europe/Berlin,datetime,en,
73,Daniel W. Best,Quasimodo,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T22:00:00,Europe/Berlin,datetime,en,
74,Brigitte Belling,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T22:00:00,Europe/Berlin,datetime,en,
75,Einmusik,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,9,9,2024-11-08T22:00:00,Europe/Berlin,datetime,en,
76,Avocado,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-08T22:00:00,Europe/Berlin,datetime,en,
0,Kali Malone,Gedächtniskirche,False,Kali Malone presents All Life Long,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-06T17:19:00,Europe/Berlin,datetime,en,
1,Koe Wetzel,Frannz Club,False,Damn Near Normal World Tour 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,42,42,2024-11-06T19:00:00,Europe/Berlin,datetime,en,
2,Kisse,ART Stalker - Kunst + Bar + Events,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-06T19:00:00,Europe/Berlin,datetime,en,
3,Robert Jon & the Wreck,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,10,10,2024-11-06T19:00:00,Europe/Berlin,datetime,en,
4,SKEMER,Urban Spree,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-11-06T19:00:00,Europe/Berlin,datetime,en,2024-11-06T23:30:00
5,Bien,BI NUU,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-06T19:00:00,Europe/Berlin,datetime,en,
6,Vanesa Harbek,Hafenbar Tegel,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-06T19:00:00,Europe/Berlin,datetime,en,2024-11-06T23:00:00
7,Laura Jane Grace,Berghain Kantine,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-11-06T19:00:00,Europe/Berlin,datetime,en,
8,aja monet,Musikbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-11-06T19:00:00,Europe/Berlin,datetime,en,2024-11-06T23:00:00
9,NCT DREAM,Uber Arena,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,35,35,2024-11-06T19:30:00,Europe/Berlin,datetime,en,
10,Willem,ART Stalker - Kunst + Bar + Events,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
11,Croc,former silent movie theater Delphi,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
12,DIE NERVEN,Astra Kulturhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,32,32,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
13,Been Stellar,Cassiopeia,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
14,Solar Eyes,Badehaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
15,Premiere,former silent movie theater Delphi,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
16,LA LOM,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
17,Tim Fischer,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
18,In Between,Luisenkirche,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-06T20:00:00,Europe/Berlin,datetime,en,
